step,train_loss,test_loss,train_acc,test_acc,restricted_loss,excluded_loss,hill,moment,gpd,k,n,median_deviation
23100,1.56697e-05,0.000118578,1,1,6.67043e-05,5.70388,0.0316453,-0.175531,-0.111284,638,12769,179.494
23200,5.60302e-06,7.51913e-05,1,1,3.3111e-05,5.86383,0.0297485,-0.108784,-0.0808269,638,12769,184.878
23300,2.06779e-06,5.0503e-05,1,1,1.54712e-05,5.98986,0.0287631,-0.0800113,-0.0635209,638,12769,190.217
23400,8.21827e-07,3.34293e-05,1,1,4.17733e-05,6.0063,0.0281848,-0.054684,-0.050298,638,12769,194.712
23500,3.75742e-07,2.29108e-05,1,1,1.46208e-05,5.98803,0.0278417,-0.0441131,-0.047531,638,12769,199.924
23600,2.06173e-07,1.82696e-05,1,1,3.81174e-06,5.91754,0.0292647,-0.149395,-0.117148,638,12769,211.037
23700,1.35488e-07,1.42645e-05,1,1,1.24217e-06,5.84023,0.0317766,-0.294887,-0.192195,638,12769,242.748
23800,1.14478e-07,1.06817e-05,1,1,8.49975e-07,6.04891,0.0288191,-0.20095,-0.213966,638,12769,393.276
23900,4.4638e-05,0.000271132,1,1,8.07387e-05,5.89171,0.0356455,-0.211048,-0.211651,638,12769,267.246
24000,0.000415582,0.000791229,1,1,0.000519301,5.06569,0.0368317,-0.215299,-0.204535,638,12769,180.832
24100,0.00027362,0.000615381,1,1,0.000429974,5.20238,0.0383431,-0.121648,-0.104379,638,12769,175.713
24200,0.000103223,0.000314825,1,1,0.000196276,5.37738,0.0364524,-0.0912773,-0.0719664,638,12769,180.351
24300,3.7223e-05,0.000159374,1,1,8.48962e-05,5.54768,0.0330298,-0.0498384,-0.0398192,638,12769,185.939
24400,1.32827e-05,8.32941e-05,1,1,3.61662e-05,5.71548,0.0313167,-0.0645901,-0.0465899,638,12769,191.244
24500,4.78293e-06,4.68586e-05,1,1,1.54989e-05,5.87027,0.0300708,-0.0820854,-0.0566022,638,12769,196.412
24600,1.78449e-06,2.88985e-05,1,1,6.6977e-06,5.99277,0.02845,-0.0786071,-0.0585352,638,12769,201.463
24700,7.21418e-07,1.95611e-05,1,1,3.19564e-06,6.0577,0.0268213,-0.0893823,-0.0710571,638,12769,205.622
24800,3.36836e-07,1.45213e-05,1,1,1.66829e-06,6.04669,0.0260987,-0.111209,-0.0942897,638,12769,209.915
24900,1.91637e-07,1.17528e-05,1,1,9.1047e-07,5.98302,0.0249885,-0.111899,-0.119637,638,12769,222.371
25000,1.29761e-07,1.19012e-05,1,1,5.50791e-07,5.95678,0.027233,-0.249994,-0.237441,638,12769,263.697
25100,1.2282e-07,6.87845e-05,1,1,6.45613e-07,6.54695,0.0267928,-0.285883,-0.304141,638,12769,493.589
25200,5.99187e-05,0.000231285,1,1,9.89507e-05,5.3957,0.0381629,-0.240641,-0.210766,638,12769,223.687
25300,0.000280801,0.000652053,1,1,0.000374066,5.09136,0.0384592,-0.119345,-0.124264,638,12769,171.487
25400,0.000124046,0.000453352,1,1,0.000188872,5.28566,0.0395597,-0.0742961,-0.0761662,638,12769,171.759
25500,4.54575e-05,0.000282523,1,1,8.19223e-05,5.454,0.0385637,-0.0744481,-0.0741999,638,12769,174.904
25600,1.62769e-05,0.000180138,1,1,3.63821e-05,5.61109,0.0353447,-0.0480537,-0.053985,638,12769,178.806
25700,5.84175e-06,0.000120442,1,1,1.70131e-05,5.75807,0.0351476,-0.132159,-0.103367,638,12769,183.364
25800,2.15267e-06,8.37225e-05,1,1,8.59629e-06,5.8866,0.0328453,-0.149363,-0.109687,638,12769,188.004
25900,8.45638e-07,5.86995e-05,1,1,4.83667e-06,5.97473,0.0300099,-0.149471,-0.108377,638,12769,192.51
26000,3.8287e-07,3.96348e-05,1,1,3.00869e-06,5.99383,0.0278804,-0.157079,-0.118369,638,12769,198.839
26100,2.07978e-07,3.00334e-05,1,1,1.94855e-06,5.96542,0.0266406,-0.130453,-0.121477,638,12769,212.139
26200,1.34741e-07,2.35024e-05,1,1,1.24099e-06,5.96193,0.0272856,-0.172881,-0.190973,638,12769,251.851
26300,1.21201e-07,2.16216e-05,1,1,7.40687e-07,6.5484,0.032784,-0.479583,-0.406436,638,12769,466.712
26400,5.8308e-05,0.000238013,1,1,0.000104113,5.38204,0.0302725,-0.253708,-0.217322,638,12769,258.925
26500,0.000402473,0.000838165,1,1,0.000516625,5.06302,0.0316615,-0.181223,-0.191378,638,12769,183.194
26600,0.000194436,0.000488277,1,1,0.000271004,5.2733,0.0340233,-0.198465,-0.198912,638,12769,171.608
26700,7.27364e-05,0.00022415,1,1,0.000146298,5.4256,0.0333236,-0.232033,-0.217989,638,12769,170.199
26800,2.61679e-05,0.000110251,1,1,6.7357e-05,5.61315,0.0296437,-0.187472,-0.197586,638,12769,171.503
26900,9.35471e-06,6.07354e-05,1,1,3.27837e-05,5.79334,0.0266008,-0.169497,-0.1854,638,12769,173.723
27000,3.39884e-06,3.79217e-05,1,1,1.70968e-05,5.9503,0.0237276,-0.142893,-0.161711,638,12769,176.4
27100,1.2939e-06,2.64813e-05,1,1,4.11821e-06,6.09492,0.0223597,-0.183256,-0.171086,638,12769,179.105
27200,5.43382e-07,2.02453e-05,1,1,2.13274e-06,6.14118,0.020524,-0.155009,-0.144275,638,12769,182.048
27300,2.71349e-07,1.85524e-05,1,1,1.27794e-06,6.10044,0.0218006,-0.254903,-0.188012,638,12769,187.406
27400,1.64839e-07,1.73887e-05,1,1,2.48956e-06,5.97002,0.0244759,-0.267322,-0.22357,638,12769,202.02
27500,1.16221e-07,1.87915e-05,1,1,1.17652e-06,5.93472,0.0269412,-0.189384,-0.212837,638,12769,250.805
27600,1.26181e-07,0.000449765,1,0.999776,2.41755e-06,6.56344,0.0351575,-0.32965,-0.348466,638,12769,529.863
27700,0.000163191,0.000663893,1,1,0.000479277,5.54164,0.0361988,-0.224597,-0.181682,638,12769,250.15
27800,0.00127684,0.00211157,1,1,0.00157522,4.97428,0.0359298,-0.198678,-0.18111,638,12769,170.393
27900,0.000864656,0.00171162,1,1,0.00139253,5.11888,0.0373518,-0.175681,-0.165161,638,12769,164.872
28000,0.000322591,0.000925703,1,1,0.000744624,5.26994,0.0373214,-0.179018,-0.181595,638,12769,169.989
28100,0.000115662,0.000552051,1,1,0.000429932,5.42555,0.0348719,-0.153288,-0.182044,638,12769,176.466
28200,4.09201e-05,0.00036295,1,1,0.000263653,5.58619,0.0327731,-0.168513,-0.199072,638,12769,182.861
28300,1.4474e-05,0.00025158,1,1,0.00016801,5.74612,0.0304532,-0.193791,-0.214787,638,12769,189.242
28400,5.19017e-06,0.00017841,1,1,0.000107912,5.89749,0.0288347,-0.258668,-0.241318,638,12769,195.616
28500,1.92536e-06,0.000121844,1,1,6.65608e-05,6.02177,0.0257841,-0.261369,-0.236318,638,12769,201.456
28600,7.70346e-07,8.16967e-05,1,1,4.05935e-05,6.09337,0.0240907,-0.339322,-0.259784,638,12769,205.856
28700,3.56134e-07,5.41286e-05,1,1,2.11217e-05,6.09567,0.0219574,-0.295876,-0.249812,638,12769,208.926
28800,2.01566e-07,3.73699e-05,1,1,3.12204e-06,6.11657,0.0226835,-0.296677,-0.290102,638,12769,218.066
28900,1.34803e-07,3.22234e-05,1,1,2.24378e-06,6.08541,0.0244866,-0.27504,-0.29939,638,12769,249.627
29000,1.20299e-07,8.9419e-05,1,1,1.73126e-06,6.52955,0.0280738,-0.385084,-0.324254,638,12769,421.969
29100,6.91461e-05,0.000652486,1,1,0.000173027,5.78538,0.0365091,-0.219255,-0.185407,638,12769,250.212
29200,0.000563401,0.00109624,1,1,0.000720738,5.04436,0.035156,-0.288301,-0.236967,638,12769,169.865
29300,0.000391659,0.000774262,1,1,0.000601488,5.23253,0.0328368,-0.274028,-0.286502,638,12769,166.562
29400,0.00014579,0.000339386,1,1,0.000281475,5.42311,0.0310498,-0.263835,-0.267644,638,12769,172.107
29500,5.20671e-05,0.000154678,1,1,0.000138522,5.60559,0.029048,-0.241813,-0.239387,638,12769,178.08
29600,1.84441e-05,7.8546e-05,1,1,7.15639e-05,5.78232,0.0268538,-0.186545,-0.204545,638,12769,184.184
29700,6.58236e-06,4.40054e-05,1,1,3.71508e-05,5.94507,0.0268217,-0.244312,-0.217028,638,12769,190.424
29800,2.41508e-06,2.74058e-05,1,1,1.86224e-05,6.07988,0.0253913,-0.220826,-0.189866,638,12769,196.828
29900,9.4807e-07,1.80735e-05,1,1,8.23705e-06,6.16241,0.0240826,-0.211967,-0.174412,638,12769,202.435
30000,4.22274e-07,1.04496e-05,1,1,3.6392e-06,6.17097,0.0223977,-0.21996,-0.180018,638,12769,206.525
30100,2.25968e-07,7.03342e-06,1,1,1.79349e-06,6.10634,0.0218552,-0.272954,-0.2509,638,12769,213.638
30200,1.45572e-07,5.85673e-06,1,1,8.9607e-07,6.03532,0.0245235,-0.302912,-0.295893,638,12769,238.016
30300,1.15786e-07,5.73441e-06,1,1,6.15743e-07,6.22939,0.0276477,-0.365272,-0.315896,638,12769,353.669
30400,5.38678e-05,0.0014312,1,0.999441,0.00046398,6.27117,0.0324912,-0.23929,-0.181759,638,12769,296.088
30500,0.000435263,0.000845121,1,1,0.000603734,5.09061,0.0320857,-0.210883,-0.184176,638,12769,184.875
30600,0.000506934,0.000954183,1,1,0.0011044,5.2159,0.0303528,-0.205301,-0.208074,638,12769,170.067
30700,0.000192814,0.000483436,1,1,0.000676793,5.44755,0.0301221,-0.244097,-0.22526,638,12769,174.172
30800,6.94979e-05,0.000273008,1,1,0.000405702,5.67281,0.0281313,-0.229615,-0.231294,638,12769,179.158
30900,2.47151e-05,0.000178142,1,1,0.000236831,5.89688,0.026616,-0.226779,-0.247404,638,12769,184.219
31000,8.81186e-06,0.000135375,1,1,0.00014647,6.10465,0.025663,-0.243004,-0.253127,638,12769,189.36
31100,3.20422e-06,0.000110013,1,1,8.49751e-05,6.28204,0.0241689,-0.207516,-0.211869,638,12769,194.044
31200,1.22558e-06,9.39723e-05,1,1,4.36106e-05,6.40262,0.0236093,-0.23339,-0.198373,638,12769,198.534
31300,5.21159e-07,8.46988e-05,1,1,1.73816e-05,6.43264,0.0232752,-0.25147,-0.19405,638,12769,202.296
31400,2.61264e-07,8.42438e-05,1,1,8.22429e-06,6.36804,0.0221639,-0.218142,-0.185908,638,12769,207.56
31500,1.61913e-07,9.29251e-05,1,1,4.92656e-06,6.24393,0.0214857,-0.199107,-0.211075,638,12769,222.023
31600,1.16128e-07,0.000123011,1,1,3.67594e-06,6.25151,0.0241176,-0.263207,-0.296118,638,12769,284.753
31700,0.00401754,0.0104282,0.999217,0.99698,0.00753513,6.51235,0.0373889,-0.243053,-0.245382,638,12769,377.529
31800,0.000270407,0.000660668,1,1,0.000379877,5.26334,0.0409699,-0.223933,-0.195462,638,12769,191.778
31900,0.000677741,0.0012668,1,1,0.00107809,5.14769,0.0337803,-0.234705,-0.180598,638,12769,162.671
32000,0.000290265,0.00060848,1,1,0.000659264,5.40786,0.0312959,-0.195665,-0.157824,638,12769,172.54
32100,0.000106513,0.000260491,1,1,0.000398243,5.6358,0.0301343,-0.185871,-0.162922,638,12769,181.835
32200,3.79557e-05,0.00011412,1,1,0.000265245,5.86176,0.0288591,-0.193202,-0.179413,638,12769,189.674
32300,1.34688e-05,5.20954e-05,1,1,0.000184091,6.08089,0.0267777,-0.195037,-0.186979,638,12769,196.297
32400,4.84079e-06,2.49059e-05,1,1,0.000122911,6.27977,0.024799,-0.218359,-0.180348,638,12769,202.205
32500,1.80342e-06,1.26632e-05,1,1,7.45959e-05,6.43034,0.0235829,-0.207871,-0.160827,638,12769,206.748
32600,7.28078e-07,6.9372e-06,1,1,4.30848e-05,6.50098,0.0224239,-0.168238,-0.13573,638,12769,209.843
32700,3.40882e-07,4.47516e-06,1,1,2.54544e-05,6.46376,0.0210279,-0.114527,-0.105351,638,12769,212.376
32800,1.9338e-07,3.66648e-06,1,1,1.29955e-05,6.36016,0.0196884,-0.0930422,-0.0907813,638,12769,218.286
32900,1.30601e-07,3.75862e-06,1,1,3.51142e-06,6.27522,0.0232532,-0.238234,-0.156482,638,12769,249.571
33000,1.21201e-07,8.05432e-06,1,1,3.5151e-06,6.69252,0.025884,-0.177031,-0.133914,638,12769,422.638
33100,7.34582e-05,0.000304966,1,1,0.00024328,5.73804,0.0354727,-0.26848,-0.221129,638,12769,253.536
33200,0.000777454,0.00128311,1,1,0.00109231,4.99687,0.0320353,-0.193017,-0.158112,638,12769,170.346
33300,0.000497642,0.000935816,1,1,0.00129135,5.21466,0.03599,-0.163074,-0.109342,638,12769,160.886
33400,0.000188995,0.000498425,1,1,0.00105453,5.44642,0.0381128,-0.130105,-0.10096,638,12769,162.457
33500,6.76169e-05,0.000277417,1,1,0.000802713,5.65009,0.0367955,-0.0922812,-0.0888024,638,12769,166.049
33600,2.39234e-05,0.000171709,1,1,0.000593451,5.83639,0.0347824,-0.0632769,-0.0748733,638,12769,170.005
33700,8.50794e-06,0.000115821,1,1,0.000417458,6.00898,0.0338799,-0.078098,-0.0899003,638,12769,174.221
33800,3.09245e-06,7.95874e-05,1,1,0.000278904,6.1576,0.0321527,-0.0732337,-0.090405,638,12769,178.817
33900,1.18503e-06,5.51262e-05,1,1,0.000134061,6.26121,0.0310251,-0.106251,-0.119078,638,12769,183.093
34000,5.03885e-07,3.83711e-05,1,1,4.93149e-05,6.2888,0.0296604,-0.168137,-0.167676,638,12769,186.064
34100,2.58245e-07,3.0858e-05,1,1,1.33792e-05,6.24251,0.0276181,-0.210889,-0.203705,638,12769,190.892
34200,1.60201e-07,3.14997e-05,1,1,3.06712e-06,6.15069,0.026916,-0.259917,-0.224672,638,12769,205.748
34300,1.16501e-07,3.27055e-05,1,1,8.37293e-07,6.1573,0.0272628,-0.247641,-0.199311,638,12769,261.435
34400,0.00439131,0.0134885,0.999217,0.996644,0.00529408,6.85866,0.0338817,-0.289745,-0.269339,638,12769,391.187
34500,0.00023807,0.000600001,1,1,0.000379164,5.25867,0.0339582,-0.218917,-0.15018,638,12769,204.89
34600,0.000982921,0.00172958,1,1,0.00170828,5.10376,0.031066,-0.188581,-0.156121,638,12769,158.698
34700,0.000418991,0.000969853,1,1,0.00136563,5.34967,0.0327638,-0.227694,-0.166012,638,12769,159.885
34800,0.000152765,0.000513962,1,1,0.00104945,5.58417,0.031639,-0.245092,-0.180226,638,12769,164.814
34900,5.41293e-05,0.000278841,1,1,0.00083515,5.81198,0.0287391,-0.228495,-0.184379,638,12769,169.985
35000,1.90733e-05,0.000160337,1,1,0.000673154,6.03339,0.024747,-0.167064,-0.170778,638,12769,174.802
35100,6.77848e-06,9.66034e-05,1,1,0.000533968,6.23856,0.0227535,-0.194072,-0.198127,638,12769,179.515
35200,2.47643e-06,5.78662e-05,1,1,0.000404796,6.40388,0.0214494,-0.23745,-0.208755,638,12769,184.128
35300,9.62761e-07,3.29757e-05,1,1,0.000263594,6.49848,0.0191743,-0.205144,-0.185087,638,12769,188.134
35400,4.2492e-07,1.9271e-05,1,1,0.000137513,6.49588,0.0184812,-0.220841,-0.202387,638,12769,191.683
35500,2.25346e-07,1.29718e-05,1,1,3.9127e-05,6.39659,0.0189228,-0.277418,-0.268214,638,12769,197.468
35600,1.45292e-07,1.15733e-05,1,1,3.52252e-06,6.2722,0.0190047,-0.263943,-0.279554,638,12769,218.049
35700,1.16097e-07,1.46307e-05,1,1,8.58918e-07,6.4216,0.0233076,-0.206822,-0.208281,638,12769,320.932
35800,0.000160216,0.00128086,1,0.999776,0.000961972,6.74499,0.0342386,-0.162753,-0.176539,638,12769,325.685
35900,0.000600084,0.00107628,1,1,0.000835339,5.13088,0.0360635,-0.198016,-0.190037,638,12769,196.178
36000,0.00135827,0.00209154,1,1,0.00207587,5.16309,0.0327293,-0.213031,-0.189972,638,12769,165.76
36100,0.000542369,0.00113444,1,0.999888,0.00145977,5.40127,0.0318993,-0.203024,-0.17562,638,12769,171.046
36200,0.000197786,0.000713878,1,0.999888,0.00110044,5.63832,0.0298493,-0.187489,-0.166356,638,12769,178.091
36300,7.04874e-05,0.00049688,1,0.999888,0.00088721,5.87419,0.025395,-0.0822019,-0.101715,638,12769,185.583
36400,2.49611e-05,0.000314691,1,0.999888,0.000697223,6.08749,0.0232256,-0.111866,-0.126033,638,12769,193.022
36500,8.89004e-06,0.000143558,1,1,0.000464323,6.26651,0.0220063,-0.175658,-0.18546,638,12769,200.477
36600,3.23641e-06,5.81318e-05,1,1,0.000242021,6.40247,0.0213315,-0.203672,-0.228302,638,12769,207.644
36700,1.24049e-06,3.21021e-05,1,1,9.83059e-05,6.48216,0.0216232,-0.24505,-0.235605,638,12769,213.847
36800,5.28442e-07,2.40714e-05,1,1,4.53864e-05,6.47888,0.0214052,-0.221571,-0.206704,638,12769,217.792
36900,2.68703e-07,2.3491e-05,1,1,2.10396e-05,6.39566,0.020445,-0.174293,-0.172363,638,12769,222.533
37000,1.6571e-07,3.17422e-05,1,1,7.65815e-06,6.26885,0.0215199,-0.24817,-0.215915,638,12769,240.748
37100,1.21855e-07,3.27132e-05,1,1,1.55254e-06,6.29316,0.0233696,-0.22162,-0.224117,638,12769,322.263
37200,0.000141618,0.00759919,1,0.997763,0.0028311,6.94842,0.0353808,-0.3185,-0.25559,638,12769,336.061
37300,0.000135635,0.000495532,1,1,0.00022776,5.25341,0.0352338,-0.286539,-0.238125,638,12769,195.048
37400,0.000164353,0.000620513,1,0.999776,0.000469726,5.38245,0.0310989,-0.199684,-0.197549,638,12769,179.236
37500,6.26666e-05,0.000457449,1,0.999776,0.000384667,5.65868,0.0323026,-0.225855,-0.210701,638,12769,182.422
37600,2.26161e-05,0.00045005,1,0.999776,0.000310486,5.91829,0.0316537,-0.254997,-0.223585,638,12769,186.503
37700,8.0951e-06,0.000496441,1,0.999776,0.000235457,6.16473,0.0283324,-0.173608,-0.173995,638,12769,191.332
37800,2.94539e-06,0.000503563,1,0.999776,0.000169833,6.37584,0.0265841,-0.153826,-0.153482,638,12769,196.293
37900,1.13068e-06,0.000413497,1,0.999776,0.000112853,6.52393,0.0264031,-0.173996,-0.169232,638,12769,201.076
38000,4.8496e-07,0.000293006,1,0.999776,6.7309e-05,6.5755,0.0265787,-0.196575,-0.195888,638,12769,204.866
38100,2.48379e-07,0.000137824,1,1,2.94494e-05,6.51586,0.0262435,-0.242264,-0.228399,638,12769,210.659
38200,1.5547e-07,6.08456e-05,1,1,7.88557e-06,6.40581,0.0247821,-0.230874,-0.234059,638,12769,227.587
38300,1.13296e-07,2.12773e-05,1,1,1.99902e-06,6.37425,0.0259027,-0.272978,-0.246662,638,12769,288.134
38400,0.00177626,0.00992888,0.999739,0.99642,0.00719088,6.90092,0.0296667,-0.255925,-0.254241,638,12769,407.046
38500,0.000214644,0.000570251,1,1,0.000328162,5.28157,0.0346668,-0.266512,-0.196461,638,12769,210.002
38600,0.000625791,0.00115889,1,1,0.000968952,5.09657,0.0308886,-0.262891,-0.207725,638,12769,169.955
38700,0.000258095,0.000613602,1,1,0.000605841,5.31807,0.0317959,-0.253855,-0.213979,638,12769,169.526
38800,9.38331e-05,0.000304668,1,1,0.000357291,5.51806,0.0302221,-0.205544,-0.19957,638,12769,172.811
38900,3.34092e-05,0.000159179,1,1,0.000218128,5.7101,0.0289243,-0.220384,-0.204457,638,12769,176.748
39000,1.18848e-05,8.85399e-05,1,1,0.000138897,5.89611,0.0269646,-0.210955,-0.194896,638,12769,180.82
39100,4.28746e-06,5.4071e-05,1,1,8.90467e-05,6.06742,0.0245829,-0.191797,-0.177212,638,12769,185.13
39200,1.60923e-06,3.66185e-05,1,1,5.8466e-05,6.20534,0.0221725,-0.155565,-0.155783,638,12769,189.443
39300,6.56553e-07,2.66717e-05,1,1,3.3289e-05,6.28067,0.0218583,-0.219723,-0.19643,638,12769,193.143
39400,3.16138e-07,2.07203e-05,1,1,1.77014e-05,6.26956,0.021239,-0.249604,-0.226339,638,12769,198.901
39500,1.83825e-07,2.13603e-05,1,1,5.95414e-06,6.19661,0.0221465,-0.237664,-0.245936,638,12769,211.332
39600,1.25061e-07,1.90533e-05,1,1,1.84511e-06,6.17386,0.0245349,-0.152993,-0.150066,638,12769,262.428
39700,1.60108e-07,1.98896e-05,1,1,6.0996e-06,7.11838,0.0293002,-0.355664,-0.323895,638,12769,600.776
39800,0.000173692,0.000850818,1,0.999888,0.00059148,5.68463,0.0345118,-0.235627,-0.215542,638,12769,262.175
39900,0.00129926,0.00199344,1,1,0.00169069,5.02121,0.0324195,-0.227892,-0.206952,638,12769,177.634
40000,0.000890224,0.00151291,1,1,0.00142555,5.23144,0.0310204,-0.206855,-0.198398,638,12769,174.843
