step,train_loss,test_loss,train_acc,test_acc,restricted_loss,excluded_loss,hill,moment,gpd,k,n,median_deviation
23300,2.22389e-07,0.000120195,1,1,4.99456e-06,6.61693,0.0397083,-0.175675,-0.171343,638,12769,346.456
23400,1.39783e-07,8.18301e-05,1,1,2.31329e-06,6.47633,0.0425618,-0.208357,-0.216575,638,12769,429.824
23500,0.00574839,0.0229112,0.998695,0.99284,0.011862,6.74447,0.0380947,-0.21781,-0.184849,638,12769,546.504
23600,0.000256387,0.000892623,1,1,0.00038313,5.56356,0.0423418,-0.147239,-0.147402,638,12769,283.416
23700,0.000425228,0.00122749,1,0.999776,0.000595936,5.17813,0.0372752,-0.215151,-0.213497,638,12769,246.522
23800,0.000167507,0.000646015,1,0.999888,0.000254589,5.30091,0.0336207,-0.165652,-0.145318,638,12769,255.374
23900,6.05092e-05,0.000305315,1,1,0.000102618,5.43493,0.0325147,-0.175894,-0.139036,638,12769,264.608
24000,2.15194e-05,0.000144598,1,1,4.17813e-05,5.56127,0.0319067,-0.19093,-0.146594,638,12769,272.434
24100,7.68082e-06,6.90703e-05,1,1,1.74113e-05,5.6766,0.0322883,-0.253276,-0.173178,638,12769,278.607
24200,2.80698e-06,3.22287e-05,1,1,7.53189e-06,5.77317,0.0304667,-0.208007,-0.171112,638,12769,284.223
24300,1.08978e-06,1.5082e-05,1,1,3.46865e-06,5.83891,0.0280787,-0.157455,-0.167275,638,12769,289.244
24400,4.74471e-07,7.84614e-06,1,1,1.7832e-06,5.85597,0.0268034,-0.160292,-0.199028,638,12769,293.024
24500,2.50869e-07,4.567e-06,1,1,1.06889e-06,5.8269,0.0270645,-0.200783,-0.254692,638,12769,304.409
24600,1.56528e-07,4.41455e-06,1,1,6.7518e-07,5.78242,0.0279223,-0.191445,-0.257343,638,12769,350.599
24700,1.02339e-07,1.69336e-05,1,1,5.21952e-07,5.87563,0.0308305,-0.190554,-0.207354,638,12769,544.641
24800,0.000138159,0.00025223,1,1,0.000288206,5.5813,0.0374874,-0.251498,-0.256255,638,12769,293.328
24900,0.000610114,0.0011419,1,1,0.000847184,5.03033,0.0350144,-0.259761,-0.268813,638,12769,222.048
25000,0.000300951,0.000950814,1,0.999553,0.000485813,5.12947,0.0336613,-0.214585,-0.235326,638,12769,230.37
25100,0.000110478,0.000846957,1,0.999553,0.000233617,5.28324,0.0321623,-0.191971,-0.227169,638,12769,243.531
25200,3.93614e-05,0.000920489,1,0.999553,0.000135109,5.45338,0.0313628,-0.216031,-0.253065,638,12769,255.034
25300,1.39391e-05,0.00103948,1,0.999329,9.8665e-05,5.62946,0.0305741,-0.257016,-0.281767,638,12769,264.722
25400,4.99029e-06,0.00110402,1,0.999329,8.17417e-05,5.79664,0.0285319,-0.239203,-0.267169,638,12769,272.894
25500,1.8534e-06,0.00109615,1,0.999329,6.99289e-05,5.93642,0.0266503,-0.221481,-0.246164,638,12769,279.683
25600,7.48403e-07,0.000966882,1,0.999329,5.57737e-05,6.027,0.0253075,-0.210521,-0.235771,638,12769,284.467
25700,3.50531e-07,0.000750001,1,0.999553,3.99124e-05,6.04311,0.0251759,-0.219875,-0.234897,638,12769,288.584
25800,2.0057e-07,0.000587733,1,0.999553,3.07927e-05,5.99157,0.0267726,-0.236767,-0.254473,638,12769,301.543
25900,1.3306e-07,0.000474106,1,0.999553,2.35394e-05,5.91716,0.0286152,-0.216387,-0.281948,638,12769,348.779
26000,9.92269e-08,0.00128471,1,0.999553,0.000109861,6.03473,0.0339441,-0.279781,-0.308034,638,12769,575.317
26100,8.92469e-05,0.00021698,1,1,0.000172499,5.54287,0.0361081,-0.217315,-0.204976,638,12769,313.863
26200,0.000566445,0.000803223,1,1,0.000807596,5.03651,0.0359209,-0.292953,-0.328103,638,12769,232.397
26300,0.000262912,0.000395128,1,1,0.000397873,5.19495,0.0331331,-0.228202,-0.260498,638,12769,237.535
26400,8.8772e-05,0.000152821,1,1,0.000148528,5.34556,0.0326127,-0.304196,-0.286414,638,12769,242.99
26500,3.01784e-05,6.15789e-05,1,1,5.54212e-05,5.4951,0.0295285,-0.287935,-0.269992,638,12769,246.882
26600,1.04673e-05,2.48132e-05,1,1,2.10727e-05,5.64493,0.0266442,-0.185155,-0.184895,638,12769,252.84
26700,3.77088e-06,1.09456e-05,1,1,8.36891e-06,5.77506,0.0287332,-0.259904,-0.196654,638,12769,260.984
26800,1.44632e-06,5.57692e-06,1,1,3.57675e-06,5.86557,0.0276736,-0.187484,-0.17098,638,12769,270.456
26900,6.18394e-07,3.65364e-06,1,1,1.73032e-06,5.89436,0.0269832,-0.178086,-0.168471,638,12769,280.18
27000,3.11874e-07,3.57881e-06,1,1,1.3457e-06,5.6064,0.0256864,-0.232418,-0.184313,638,12769,290.074
27100,1.91575e-07,5.43506e-06,1,1,1.21783e-06,5.58225,0.0219529,-0.199539,-0.17035,638,12769,311.392
27200,1.29854e-07,6.92074e-06,1,1,1.17408e-06,5.54338,0.0225076,-0.1892,-0.156748,638,12769,368.695
27300,9.20594e-05,0.000184327,1,1,0.000275301,5.58555,0.0347124,-0.214471,-0.206908,638,12769,569.193
27400,0.000159177,0.000253171,1,1,0.000253369,5.21831,0.0349036,-0.190407,-0.191139,638,12769,255.108
27500,0.000376415,0.000515607,1,1,0.000551569,5.00151,0.0315117,-0.202739,-0.239392,638,12769,215.964
27600,0.000147023,0.000214968,1,1,0.000232093,5.1174,0.0303413,-0.216999,-0.270983,638,12769,223.989
27700,5.25292e-05,8.50418e-05,1,1,9.21508e-05,5.24904,0.0300718,-0.268403,-0.272854,638,12769,232.532
27800,1.84998e-05,3.37609e-05,1,1,3.65088e-05,5.37857,0.0276563,-0.213791,-0.219955,638,12769,241.148
27900,6.56625e-06,1.3615e-05,1,1,1.46584e-05,5.50159,0.025812,-0.184802,-0.181236,638,12769,249.317
28000,2.406e-06,5.71268e-06,1,1,6.08497e-06,5.60617,0.024778,-0.181826,-0.176035,638,12769,257.078
28100,9.41908e-07,2.52643e-06,1,1,2.69981e-06,5.67783,0.0237195,-0.18224,-0.191478,638,12769,263.756
28200,4.24578e-07,1.26179e-06,1,1,1.37042e-06,5.6994,0.0220076,-0.183433,-0.218545,638,12769,269.597
28300,2.29579e-07,8.2639e-07,1,1,8.29549e-07,5.68281,0.0212319,-0.270922,-0.274743,638,12769,282.8
28400,1.48031e-07,9.53348e-07,1,1,6.38867e-07,5.62855,0.0201698,-0.301891,-0.336364,638,12769,318.542
28500,1.01157e-07,1.69006e-06,1,1,6.26571e-07,5.55101,0.0308588,-0.306158,-0.336924,638,12769,442.978
28600,8.73078e-05,0.00017561,1,1,0.000167919,5.52828,0.0318947,-0.285404,-0.312803,638,12769,295.821
28700,0.000491173,0.000658886,1,1,0.00073762,5.00888,0.031465,-0.257572,-0.288096,638,12769,209.81
28800,0.000296298,0.00040296,1,1,0.000470739,5.0665,0.0317525,-0.207072,-0.203906,638,12769,208.253
28900,0.000111794,0.000164405,1,1,0.000196301,5.20059,0.0308792,-0.198283,-0.185922,638,12769,218.107
29000,3.99689e-05,6.48028e-05,1,1,7.91312e-05,5.33589,0.0302778,-0.254355,-0.212817,638,12769,227.262
29100,1.41456e-05,2.55901e-05,1,1,3.18063e-05,5.47029,0.0278945,-0.238071,-0.221797,638,12769,235.013
29200,5.05458e-06,1.03662e-05,1,1,1.2976e-05,5.59758,0.0250456,-0.207295,-0.207616,638,12769,241.358
29300,1.87298e-06,4.55185e-06,1,1,5.51672e-06,5.69928,0.0238645,-0.210435,-0.196,638,12769,246.718
29400,7.51235e-07,2.41135e-06,1,1,2.56003e-06,5.7558,0.0229982,-0.186137,-0.184217,638,12769,250.45
29500,3.50064e-07,1.84933e-06,1,1,1.41654e-06,5.75701,0.0225712,-0.231021,-0.212662,638,12769,254.11
29600,1.99201e-07,1.87967e-06,1,1,9.95239e-07,5.70949,0.0229807,-0.281453,-0.308,638,12769,265.651
29700,1.3418e-07,2.52017e-06,1,1,9.15708e-07,5.63203,0.0250533,-0.297013,-0.323037,638,12769,303.754
29800,1.25808e-07,2.12518e-05,1,1,4.96002e-06,5.56689,0.0330451,-0.240869,-0.216046,638,12769,461.058
29900,8.34738e-05,0.000192903,1,1,0.000148776,5.37133,0.0315265,-0.235103,-0.249865,638,12769,283.974
30000,0.000438246,0.000562668,1,1,0.000625508,4.99208,0.0323432,-0.324579,-0.237711,638,12769,210.709
30100,0.000229975,0.000311041,1,1,0.000354786,5.09224,0.0308459,-0.193001,-0.176986,638,12769,211.069
30200,8.56413e-05,0.000125738,1,1,0.000149085,5.24627,0.028744,-0.179344,-0.178185,638,12769,220.184
30300,3.07372e-05,4.95902e-05,1,1,6.11659e-05,5.41232,0.0268838,-0.244882,-0.229801,638,12769,229.299
30400,1.0978e-05,1.97164e-05,1,1,2.5094e-05,5.58205,0.0246241,-0.231352,-0.251403,638,12769,237.696
30500,3.97829e-06,8.22331e-06,1,1,1.04337e-05,5.73724,0.0268041,-0.235824,-0.22069,638,12769,245.055
30600,1.50595e-06,3.96265e-06,1,1,4.51364e-06,5.85551,0.0297021,-0.203586,-0.186599,638,12769,251.366
30700,6.23156e-07,2.21851e-06,1,1,3.0418e-06,6.48212,0.0312511,-0.153848,-0.1626,638,12769,257.013
30800,3.03065e-07,1.54556e-06,1,1,1.67128e-06,6.46147,0.0318738,-0.188178,-0.189577,638,12769,263.582
30900,1.79343e-07,1.13278e-06,1,1,8.016e-07,5.85554,0.0294855,-0.297984,-0.251839,638,12769,281.259
31000,1.23131e-07,1.52463e-06,1,1,6.89358e-07,5.7718,0.0286252,-0.446713,-0.306246,638,12769,336.934
31100,1.44825e-07,2.25872e-05,1,1,2.95483e-06,5.69522,0.0429612,-0.224091,-0.22525,638,12769,587.563
31200,0.00027573,0.000450633,1,1,0.000434237,5.25131,0.0355858,-0.23971,-0.271276,638,12769,256.982
31300,0.000832416,0.00118429,1,1,0.00122544,4.98278,0.0353984,-0.29022,-0.262758,638,12769,206.101
31400,0.000382109,0.000575067,1,1,0.000602571,5.07846,0.0356114,-0.190109,-0.19817,638,12769,213.793
31500,0.000140332,0.00022632,1,1,0.000244314,5.2074,0.0351341,-0.191305,-0.195157,638,12769,224.465
31600,4.99082e-05,8.79464e-05,1,1,9.79521e-05,5.34125,0.0328027,-0.196963,-0.19261,638,12769,233.762
31700,1.76484e-05,3.47641e-05,1,1,3.97228e-05,5.47683,0.0278053,-0.114321,-0.131151,638,12769,241.743
31800,6.29583e-06,1.42443e-05,1,1,1.64978e-05,5.6082,0.0260998,-0.164569,-0.164289,638,12769,248.016
31900,2.30994e-06,6.15185e-06,1,1,7.12188e-06,5.72165,0.0256091,-0.160129,-0.176497,638,12769,252.85
32000,9.09133e-07,2.96375e-06,1,1,3.30272e-06,5.79326,0.0270763,-0.196284,-0.185578,638,12769,256.06
32100,4.07957e-07,1.77108e-06,1,1,1.76509e-06,5.81109,0.0268576,-0.165326,-0.174238,638,12769,257.598
32200,2.23696e-07,1.52502e-06,1,1,1.17049e-06,5.77062,0.0258739,-0.226088,-0.236422,638,12769,263.457
32300,1.48342e-07,2.09053e-06,1,1,1.00071e-06,5.70519,0.0243911,-0.190336,-0.225022,638,12769,286.966
32400,1.07693e-07,7.02332e-06,1,1,1.87413e-06,5.6353,0.0325604,-0.352038,-0.260922,638,12769,373.867
32500,0.00025532,0.000966661,1,1,0.00166222,5.97646,0.0367893,-0.277536,-0.257265,638,12769,313.798
32600,0.000615138,0.000878329,1,1,0.000936614,5.04143,0.0350132,-0.267707,-0.309588,638,12769,201.877
32700,0.000550655,0.000918081,1,1,0.000883632,5.00843,0.0304956,-0.162386,-0.182753,638,12769,184.789
32800,0.000228206,0.000626633,1,0.999776,0.000474392,5.15126,0.0283761,-0.121576,-0.131611,638,12769,191.081
32900,8.27894e-05,0.000425283,1,0.999776,0.000244169,5.31166,0.0267235,-0.153538,-0.151655,638,12769,199.072
33000,2.92136e-05,0.00030779,1,0.999776,0.000132778,5.47019,0.0268638,-0.266384,-0.226419,638,12769,206.181
33100,1.03022e-05,0.000230991,1,0.999776,7.82013e-05,5.62084,0.0257998,-0.284557,-0.279773,638,12769,212.342
33200,3.69699e-06,0.000176806,1,0.999888,1.22974e-05,6.36696,0.0266585,-0.349805,-0.299926,638,12769,217.737
33300,1.3897e-06,0.000119807,1,1,5.56734e-06,6.49295,0.0256154,-0.269777,-0.238406,638,12769,222.014
33400,5.78149e-07,9.305e-05,1,1,2.83647e-06,6.52195,0.0253801,-0.300237,-0.234659,638,12769,224.905
33500,2.84639e-07,5.78192e-05,1,1,1.6511e-06,6.45348,0.0233458,-0.339813,-0.285911,638,12769,228.624
33600,1.72869e-07,2.99146e-05,1,1,1.08973e-06,6.31738,0.0223123,-0.422068,-0.350637,638,12769,242.19
33700,1.21575e-07,2.2527e-05,1,1,8.46546e-07,6.18266,0.0250148,-0.290749,-0.328345,638,12769,283.514
33800,9.68303e-08,0.000118929,1,1,1.59945e-06,6.40097,0.038542,-0.204824,-0.228316,638,12769,460.076
33900,0.00023989,0.000497309,1,1,0.000441683,5.54755,0.0351693,-0.286476,-0.340197,638,12769,246.82
34000,0.000765702,0.00121416,1,1,0.00118673,5.12197,0.0330989,-0.215658,-0.284242,638,12769,189.96
34100,0.000407978,0.00102585,1,0.999776,0.000700445,5.29035,0.0344455,-0.24262,-0.268834,638,12769,195.564
34200,0.000155007,0.000974475,1,0.999553,0.000345391,5.50658,0.0331334,-0.258503,-0.28288,638,12769,208.895
34300,5.55202e-05,0.00109804,1,0.999441,0.000203989,5.73476,0.0296237,-0.212143,-0.259362,638,12769,221.3
34400,1.96637e-05,0.00117207,1,0.999441,0.000161584,5.95749,0.0269259,-0.203974,-0.250066,638,12769,232.354
34500,7.0078e-06,0.00120155,1,0.999664,0.000161144,6.16304,0.0247845,-0.218749,-0.23706,638,12769,242.17
34600,2.56243e-06,0.00116805,1,0.999776,0.00016152,6.32961,0.0228078,-0.227304,-0.208474,638,12769,250.924
34700,9.9647e-07,0.00106955,1,0.999776,0.000138106,6.43305,0.0215638,-0.230254,-0.192869,638,12769,258.256
34800,4.39238e-07,0.000947794,1,0.999776,9.04212e-05,6.44536,0.0224838,-0.297356,-0.213772,638,12769,264.429
34900,2.32069e-07,0.000905143,1,0.999776,7.01251e-05,6.38014,0.0214622,-0.242174,-0.188561,638,12769,276.505
35000,1.48747e-07,0.000690949,1,0.999776,3.58737e-05,6.26145,0.0207048,-0.285304,-0.245405,638,12769,305.668
35100,1.06635e-07,0.000684695,1,0.999776,1.93328e-05,6.21543,0.0261063,-0.289311,-0.275938,638,12769,405.479
35200,0.000280083,0.000635197,1,1,0.000576952,5.861,0.0333311,-0.262473,-0.270918,638,12769,323.504
35300,0.000928827,0.00145427,1,1,0.00146984,5.05281,0.0349523,-0.303538,-0.286365,638,12769,216.577
35400,0.000912197,0.0020399,1,0.999776,0.00154267,5.16872,0.0349472,-0.247237,-0.280987,638,12769,208.07
35500,0.000361236,0.0014879,1,0.999776,0.00116724,5.10596,0.0343334,-0.257179,-0.294409,638,12769,224.03
35600,0.000130297,0.000982651,1,0.999776,0.000349481,5.61265,0.0305856,-0.217366,-0.279119,638,12769,238.59
35700,4.60926e-05,0.000597287,1,0.999776,0.000125935,5.83773,0.0277568,-0.24729,-0.303384,638,12769,250.791
35800,1.62702e-05,0.000268885,1,0.999776,4.35021e-05,6.05551,0.0242142,-0.245466,-0.317717,638,12769,260.982
35900,5.81126e-06,8.98035e-05,1,1,1.65858e-05,6.25913,0.0227242,-0.370481,-0.33858,638,12769,268.833
36000,2.14377e-06,3.18935e-05,1,1,6.93869e-06,6.42669,0.0209009,-0.425642,-0.297175,638,12769,275.171
36100,8.51209e-07,1.53705e-05,1,1,3.25217e-06,6.53411,0.0202083,-0.367993,-0.272736,638,12769,280.076
36200,3.86885e-07,1.11824e-05,1,1,1.74208e-06,6.55637,0.0212334,-0.437486,-0.318077,638,12769,282.777
36300,2.15168e-07,1.11313e-05,1,1,1.13521e-06,6.49168,0.0192518,-0.423295,-0.325452,638,12769,289.856
36400,1.41402e-07,7.83865e-06,1,1,9.0959e-07,6.40274,0.0204524,-0.287416,-0.287844,638,12769,320.721
36500,1.01935e-07,1.01626e-05,1,1,9.48274e-07,6.59836,0.0364475,-0.240525,-0.233011,638,12769,470.036
36600,0.000194169,0.000372392,1,1,0.000405562,5.48835,0.0365553,-0.20386,-0.217488,638,12769,285.084
36700,0.000861842,0.00124133,1,1,0.00139806,5.09741,0.0347984,-0.245992,-0.233008,638,12769,213.305
36800,0.000470246,0.00111389,1,0.999776,0.000860035,5.34396,0.0328952,-0.189519,-0.185777,638,12769,215.767
36900,0.000180196,0.00109033,1,0.999664,0.000436046,5.5864,0.0314279,-0.210291,-0.178809,638,12769,226.702
37000,6.46191e-05,0.00107181,1,0.999664,0.000245662,5.82377,0.0283214,-0.16798,-0.144484,638,12769,236.661
37100,2.28409e-05,0.000995956,1,0.999776,0.000151989,6.05518,0.0263114,-0.163717,-0.141569,638,12769,245.092
37200,8.10596e-06,0.000879117,1,0.999776,9.76323e-05,6.26222,0.0249362,-0.177396,-0.161918,638,12769,252.506
37300,2.94613e-06,0.000659458,1,0.999776,5.75188e-05,6.42923,0.0242572,-0.232376,-0.211628,638,12769,258.61
37400,1.13196e-06,0.000470517,1,0.999776,3.2009e-05,6.52385,0.0233779,-0.266744,-0.248716,638,12769,262.69
37500,4.86361e-07,0.000296897,1,0.999776,1.70197e-05,6.51726,0.022264,-0.303681,-0.285543,638,12769,264.396
37600,2.51989e-07,0.000186401,1,1,9.08049e-06,6.38382,0.0204866,-0.304121,-0.301291,638,12769,265.408
37700,1.59143e-07,0.000144929,1,1,8.18912e-06,6.20127,0.0187475,-0.257483,-0.259883,638,12769,283.379
37800,1.12673e-07,0.000159207,1,1,1.47735e-05,6.11813,0.0250977,-0.30011,-0.27815,638,12769,366.806
37900,0.000446977,0.00303219,1,0.999329,0.00121011,5.99116,0.0329656,-0.261308,-0.251237,638,12769,339.341
38000,0.000744979,0.00136371,1,0.999776,0.00120058,5.05352,0.034576,-0.321052,-0.275358,638,12769,214.357
38100,0.000793956,0.00180656,1,0.999553,0.00142042,5.15096,0.0318773,-0.267805,-0.254572,638,12769,198.623
38200,0.000319221,0.00126321,1,0.999553,0.00064441,5.38622,0.0290618,-0.191801,-0.189331,638,12769,208.689
38300,0.000115076,0.00088042,1,0.999553,0.000263657,5.63095,0.0271384,-0.222231,-0.203088,638,12769,219.662
38400,4.05747e-05,0.000625631,1,0.999553,0.000107007,5.88128,0.0239055,-0.216453,-0.214579,638,12769,229.883
38500,1.42867e-05,0.000462203,1,0.999776,4.43534e-05,6.1311,0.0234128,-0.180071,-0.202623,638,12769,239.9
38600,5.10106e-06,0.000343706,1,0.999776,1.8772e-05,6.35809,0.0278115,-0.12955,-0.118361,638,12769,249.384
38700,1.88994e-06,0.000244908,1,0.999776,8.2502e-06,6.53909,0.0315306,-0.0385738,-0.0452807,638,12769,258.06
38800,7.60417e-07,0.000161152,1,1,4.06425e-06,6.63365,0.0339196,-0.0106588,-0.0179594,638,12769,264.719
38900,3.55449e-07,0.000116874,1,1,2.45073e-06,6.61614,0.0327121,-0.00524405,-0.012564,638,12769,270.854
39000,2.03029e-07,4.59241e-05,1,1,1.49782e-06,6.49728,0.0293432,-0.109562,-0.117708,638,12769,280.203
39100,1.38631e-07,1.45503e-05,1,1,1.02983e-06,6.32352,0.0273393,-0.384333,-0.290005,638,12769,308.681
39200,1.02433e-07,1.14256e-05,1,1,1.01207e-06,6.32085,0.0335888,-0.250022,-0.287773,638,12769,425.17
39300,0.000237983,0.00059654,1,1,0.000577291,5.82733,0.0369239,-0.194404,-0.230539,638,12769,354.602
39400,0.0010055,0.00134442,1,1,0.00155329,5.0351,0.0366048,-0.232707,-0.263712,638,12769,225.013
39500,0.0012031,0.00160816,1,1,0.00183175,5.14777,0.0355073,-0.259614,-0.256422,638,12769,211.933
39600,0.000478512,0.000704082,1,1,0.00080906,5.38774,0.0342058,-0.252743,-0.237571,638,12769,229.71
39700,0.000172421,0.000283916,1,1,0.000329712,5.63888,0.0313126,-0.244874,-0.230505,638,12769,246.269
39800,6.10421e-05,0.000118567,1,1,0.000132807,5.88464,0.027327,-0.243926,-0.223365,638,12769,260.843
39900,2.15689e-05,5.45235e-05,1,1,5.41439e-05,6.11802,0.0238958,-0.282711,-0.236789,638,12769,273.948
40000,7.69697e-06,2.88439e-05,1,1,2.26903e-05,6.3308,0.0208345,-0.298971,-0.267413,638,12769,285.855
