step,train_loss,test_loss,train_acc,test_acc,restricted_loss,excluded_loss,hill,moment,gpd,k,n,median_deviation
22600,2.69481e-07,5.08364,1,0.469516,1.51725,14.7526,0.170717,-0.210716,-0.271588,638,12769,381.899
22700,2.73683e-07,4.67071,1,0.488086,1.34892,14.7324,0.175319,-0.242213,-0.290058,638,12769,402.226
22800,0.000371725,2.87647,1,0.514151,0.91847,9.91906,0.122923,-0.191982,-0.245546,638,12769,226.398
22900,0.00198793,2.17253,1,0.521535,0.740397,7.71426,0.10456,-0.151651,-0.214533,638,12769,174.63
23000,0.000975514,1.97314,1,0.565499,0.60329,8.37758,0.0845837,-0.185294,-0.21184,638,12769,181.396
23100,0.000356276,1.7386,1,0.620987,0.457767,9.30415,0.0672642,-0.113183,-0.163878,638,12769,189.07
23200,0.000124628,1.43029,1,0.68643,0.285293,10.385,0.0596283,-0.143029,-0.175986,638,12769,193.947
23300,4.26995e-05,1.07733,1,0.752321,0.164764,11.4647,0.0537845,-0.166941,-0.177164,638,12769,196.506
23400,1.46064e-05,0.734228,1,0.822799,0.080285,12.5684,0.0468701,-0.12119,-0.135794,638,12769,197.866
23500,5.10866e-06,0.468765,1,0.884327,0.0380515,13.6266,0.0451301,-0.182962,-0.164835,638,12769,198.015
23600,1.88914e-06,0.28716,1,0.925831,0.0203981,14.53,0.042162,-0.184499,-0.164708,638,12769,197.078
23700,7.88399e-07,0.171308,1,0.955476,0.0127004,15.1109,0.0397108,-0.133794,-0.139086,638,12769,197.035
23800,3.99304e-07,0.105345,1,0.972145,0.0085885,15.2158,0.0382276,-0.0922154,-0.0965575,638,12769,199.927
23900,2.47258e-07,0.0666973,1,0.98087,0.00590275,14.7599,0.0383424,-0.107304,-0.102996,638,12769,209.5
24000,1.80183e-07,0.0413416,1,0.987247,0.00331952,13.7811,0.0388632,-0.116425,-0.105919,638,12769,235.661
24100,1.38538e-07,0.0258858,1,0.991498,0.00105929,12.9086,0.0386557,-0.141225,-0.122796,638,12769,309.524
24200,1.34429e-07,0.0273588,1,0.991834,0.000109275,13.7261,0.0397942,-0.232506,-0.248908,638,12769,568.963
24300,0.000159529,0.0164575,1,0.995301,0.00140919,10.2543,0.0380403,-0.0956101,-0.0771062,638,12769,366.604
24400,0.00175404,0.0189062,1,0.998546,0.00281687,6.95193,0.0357794,-0.0588847,-0.0567165,638,12769,243.247
24500,0.00126934,0.0142027,1,0.999329,0.00228246,6.67149,0.0374509,-0.112449,-0.106067,638,12769,235.873
24600,0.000464254,0.00638842,1,0.999776,0.00101965,6.83274,0.0378182,-0.0860043,-0.0896258,638,12769,246.511
24700,0.000162907,0.00272285,1,1,0.000497195,6.94188,0.0390933,-0.0910361,-0.092167,638,12769,254.542
24800,5.6511e-05,0.00116634,1,1,0.000286243,7.00889,0.0404445,-0.111771,-0.106694,638,12769,258.568
24900,1.9608e-05,0.000513836,1,1,5.85358e-05,6.08855,0.0423471,-0.17413,-0.139726,638,12769,259.054
25000,6.9094e-06,0.000237213,1,1,2.36293e-05,6.22223,0.0416591,-0.168,-0.137921,638,12769,256.168
25100,2.53435e-06,0.000114935,1,1,1.22316e-05,6.35213,0.0396824,-0.134589,-0.12636,638,12769,250.005
25200,1.00494e-06,5.88684e-05,1,1,8.39252e-06,6.45714,0.0383414,-0.136895,-0.134047,638,12769,244.944
25300,4.60496e-07,3.17514e-05,1,1,7.2632e-06,6.51589,0.0360178,-0.0975159,-0.113839,638,12769,247.538
25400,2.52518e-07,1.87801e-05,1,1,5.12267e-06,6.51643,0.0379171,-0.142425,-0.160975,638,12769,272.305
25500,1.58427e-07,1.31884e-05,1,1,1.52296e-06,6.49309,0.039371,-0.164876,-0.184514,638,12769,344.597
25600,1.17995e-07,4.37594e-05,1,1,7.9092e-07,6.84653,0.0391607,-0.241398,-0.227173,638,12769,609.049
25700,0.000105765,0.000539847,1,1,0.000133365,6.09471,0.0444862,-0.106311,-0.124708,638,12769,306.723
25800,0.000507333,0.00131989,1,1,0.00054006,5.31632,0.0433961,-0.171895,-0.208888,638,12769,230.134
25900,0.000216381,0.000665096,1,1,0.000251906,5.50459,0.0427999,-0.189082,-0.219492,638,12769,228.33
26000,7.85544e-05,0.000308056,1,1,0.000105413,5.76173,0.0438153,-0.222632,-0.2219,638,12769,230.613
26100,2.78859e-05,0.000144473,1,1,4.68507e-05,6.02692,0.0439419,-0.24846,-0.220987,638,12769,232.564
26200,9.88144e-06,7.01427e-05,1,1,2.33545e-05,6.2865,0.043134,-0.264327,-0.2155,638,12769,232.801
26300,3.57292e-06,3.55718e-05,1,1,1.30629e-05,6.52914,0.0399752,-0.207808,-0.189229,638,12769,231.27
26400,1.36406e-06,1.88735e-05,1,1,7.93808e-06,6.72919,0.0367725,-0.156486,-0.163415,638,12769,228.494
26500,5.8316e-07,1.10384e-05,1,1,5.53935e-06,6.85223,0.0360424,-0.18654,-0.178642,638,12769,227.679
26600,2.99081e-07,7.25435e-06,1,1,4.66505e-06,6.87678,0.0364537,-0.233918,-0.212657,638,12769,233.326
26700,1.84105e-07,6.01393e-06,1,1,4.39701e-06,6.78892,0.0391992,-0.317367,-0.274671,638,12769,255.833
26800,1.24158e-07,5.49087e-06,1,1,3.42656e-06,6.64821,0.0386515,-0.297924,-0.29633,638,12769,312.379
26900,1.80619e-07,1.3155e-05,1,1,7.68638e-07,6.88175,0.0396973,-0.339801,-0.366298,638,12769,541.901
27000,4.22384e-05,0.00019688,1,1,6.05091e-05,6.19793,0.0389967,-0.110871,-0.172174,638,12769,277.769
27100,0.000167475,0.000474416,1,1,0.000200336,5.46961,0.0396307,-0.157312,-0.179904,638,12769,215.536
27200,6.91015e-05,0.000253346,1,1,9.23488e-05,5.6656,0.0405916,-0.119826,-0.119419,638,12769,212.741
27300,2.54632e-05,0.000135749,1,1,5.2257e-05,5.52678,0.0412705,-0.115994,-0.114196,638,12769,213.102
27400,9.20305e-06,7.46981e-05,1,1,2.33672e-05,5.69843,0.0414562,-0.131544,-0.124078,638,12769,213.024
27500,3.36392e-06,4.19718e-05,1,1,1.0806e-05,5.85447,0.0404316,-0.130883,-0.126418,638,12769,211.606
27600,1.29147e-06,2.41114e-05,1,1,5.28666e-06,5.9757,0.0400573,-0.165701,-0.150365,638,12769,209.169
27700,5.52688e-07,1.43515e-05,1,1,2.85753e-06,6.0398,0.0387215,-0.199937,-0.171445,638,12769,207.054
27800,2.80624e-07,8.82179e-06,1,1,1.78099e-06,6.02953,0.0372235,-0.199332,-0.177611,638,12769,210.358
27900,1.73616e-07,5.77626e-06,1,1,1.16167e-06,5.96195,0.0368945,-0.235585,-0.205912,638,12769,229.96
28000,1.15848e-07,4.18803e-06,1,1,6.31505e-07,5.90355,0.0330929,-0.171777,-0.206688,638,12769,290.281
28100,1.20703e-07,8.0759e-06,1,1,6.37134e-07,6.40247,0.0414635,-0.292202,-0.237077,638,12769,520.657
28200,0.000151763,0.000750877,1,1,0.00037281,5.70897,0.0405809,-0.0691173,-0.1078,638,12769,293.048
28300,0.00114518,0.00216608,1,1,0.00151527,4.97739,0.0387687,-0.0811958,-0.122463,638,12769,198.255
28400,0.000845228,0.00169022,1,1,0.00111969,5.06556,0.0408984,-0.196997,-0.206793,638,12769,194.77
28500,0.000320053,0.000754082,1,1,0.000454155,5.20386,0.0412478,-0.250176,-0.220815,638,12769,206.405
28600,0.000116319,0.000333066,1,1,0.000179036,5.35486,0.0396877,-0.237943,-0.211666,638,12769,217.457
28700,4.16908e-05,0.000150397,1,1,7.04528e-05,5.51206,0.0373404,-0.207787,-0.195463,638,12769,226.832
28800,1.4919e-05,7.11474e-05,1,1,2.81084e-05,5.66693,0.0355889,-0.211247,-0.19285,638,12769,234.028
28900,5.40427e-06,3.57031e-05,1,1,1.15309e-05,5.80803,0.0336699,-0.222973,-0.194211,638,12769,238.91
29000,2.02923e-06,1.87605e-05,1,1,4.94863e-06,5.91797,0.0326638,-0.289964,-0.216688,638,12769,240.931
29100,8.27336e-07,1.00928e-05,1,1,2.29394e-06,5.97171,0.0303902,-0.275704,-0.217496,638,12769,240.81
29200,3.91181e-07,5.62607e-06,1,1,1.21733e-06,5.95425,0.027999,-0.189199,-0.192812,638,12769,242.471
29300,2.25097e-07,3.49241e-06,1,1,7.67024e-07,5.88278,0.0311068,-0.276665,-0.250175,638,12769,255.937
29400,1.46537e-07,2.31524e-06,1,1,5.29142e-07,5.80047,0.0335348,-0.261379,-0.254845,638,12769,293.934
29500,1.05296e-07,2.56752e-06,1,1,4.8307e-07,5.96867,0.0349751,-0.227767,-0.24576,638,12769,445.788
29600,8.4587e-05,0.000403673,1,1,0.000255024,6.00138,0.0433027,-0.212454,-0.169926,638,12769,358.142
29700,0.000671423,0.00126424,1,1,0.000916228,5.08267,0.0395467,-0.137986,-0.124824,638,12769,228.473
29800,0.000688342,0.00133885,1,1,0.000930484,5.08223,0.0410267,-0.207119,-0.123662,638,12769,213.786
29900,0.000262073,0.000608078,1,1,0.000390727,5.24148,0.0404929,-0.206331,-0.130244,638,12769,223.803
30000,9.5206e-05,0.000273789,1,1,0.000160776,5.4031,0.0405869,-0.258528,-0.152762,638,12769,232.472
30100,3.41684e-05,0.0001273,1,1,6.68854e-05,5.57263,0.0383703,-0.238883,-0.154795,638,12769,238.838
30200,1.22653e-05,6.20481e-05,1,1,2.84109e-05,5.74512,0.0365135,-0.230812,-0.157268,638,12769,242.808
30300,4.47015e-06,3.26169e-05,1,1,1.24579e-05,5.90453,0.0338581,-0.197044,-0.150087,638,12769,244.303
30400,1.69893e-06,1.86581e-05,1,1,5.73928e-06,6.02741,0.0314214,-0.167853,-0.147034,638,12769,243.265
30500,7.08936e-07,1.19417e-05,1,1,2.89679e-06,6.08754,0.0301555,-0.173151,-0.168607,638,12769,240.909
30600,3.458e-07,9.49247e-06,1,1,1.67584e-06,6.06929,0.0294978,-0.179689,-0.197839,638,12769,241.609
30700,2.04056e-07,6.88784e-06,1,1,1.09201e-06,5.97927,0.0310964,-0.25074,-0.26261,638,12769,254.748
30800,1.37915e-07,6.03845e-06,1,1,7.80865e-07,5.881,0.0316495,-0.186594,-0.292101,638,12769,292.707
30900,1.02557e-07,8.01768e-06,1,1,7.45204e-07,6.04266,0.031777,-0.305855,-0.253788,638,12769,437.845
31000,6.29567e-05,0.000755928,1,0.999776,0.000220234,5.7414,0.0388352,-0.164083,-0.164044,638,12769,302.86
31100,0.000534088,0.0010738,1,1,0.000738154,5.02592,0.0396397,-0.206832,-0.189407,638,12769,203.783
31200,0.000330758,0.000732845,1,1,0.000457701,5.18412,0.0399714,-0.200795,-0.19545,638,12769,201.074
31300,0.000123947,0.000344159,1,1,0.000187688,5.37703,0.0392974,-0.159631,-0.168646,638,12769,207.431
31400,4.48183e-05,0.000168374,1,1,7.66363e-05,5.58104,0.0391393,-0.167718,-0.174271,638,12769,212.669
31500,1.6083e-05,8.78874e-05,1,1,3.19316e-05,5.78884,0.0378411,-0.159234,-0.172313,638,12769,216.55
31600,5.81915e-06,4.92037e-05,1,1,1.37086e-05,5.9855,0.036958,-0.182589,-0.189436,638,12769,218.837
31700,2.17091e-06,2.97249e-05,1,1,6.17125e-06,6.1441,0.0353128,-0.202863,-0.20609,638,12769,218.897
31800,8.72561e-07,1.91977e-05,1,1,2.99965e-06,6.23492,0.0312224,-0.140579,-0.178769,638,12769,217.106
31900,4.06836e-07,1.13177e-05,1,1,1.66343e-06,6.2235,0.0291249,-0.14417,-0.182237,638,12769,216.466
32000,2.28178e-07,7.53695e-06,1,1,1.0651e-06,6.12939,0.0286106,-0.144439,-0.185914,638,12769,220.389
32100,1.52326e-07,4.8089e-06,1,1,7.9226e-07,6.01185,0.0302291,-0.166334,-0.205037,638,12769,240.147
32200,1.10899e-07,4.50735e-06,1,1,7.1673e-07,6.03493,0.032527,-0.272126,-0.257144,638,12769,310.279
32300,0.00136257,0.00767773,0.999739,0.99821,0.00324303,6.3021,0.0373511,-0.173541,-0.232155,638,12769,398.205
32400,0.000134656,0.00037617,1,1,0.000224119,5.23696,0.0408581,-0.196351,-0.157676,638,12769,221.693
32500,0.000141742,0.00036805,1,1,0.000217652,5.24921,0.0477071,-0.25396,-0.150503,638,12769,192.443
32600,5.75905e-05,0.000192004,1,1,0.000104279,5.46819,0.0480417,-0.164172,-0.129869,638,12769,186.085
32700,2.1397e-05,0.000107375,1,1,4.90109e-05,5.68789,0.0492982,-0.196886,-0.148254,638,12769,183.01
32800,7.77889e-06,6.49698e-05,1,1,2.32597e-05,5.90342,0.0474779,-0.187513,-0.149512,638,12769,180.256
32900,2.85596e-06,3.94924e-05,1,1,1.11131e-05,6.0926,0.0468365,-0.211615,-0.164364,638,12769,177.437
33000,1.10432e-06,2.30263e-05,1,1,5.43561e-06,6.21923,0.0438261,-0.180548,-0.162965,638,12769,174.089
33100,4.82439e-07,1.25808e-05,1,1,2.89517e-06,6.25332,0.0412717,-0.174246,-0.170768,638,12769,172.144
33200,2.51242e-07,6.74485e-06,1,1,1.7798e-06,6.18682,0.0377733,-0.153439,-0.169742,638,12769,174.861
33300,1.58676e-07,3.8555e-06,1,1,1.35565e-06,6.07205,0.0358735,-0.16405,-0.18549,638,12769,186.032
33400,1.18058e-07,3.3478e-06,1,1,1.19792e-06,6.03931,0.0361016,-0.244002,-0.240621,638,12769,230.35
33500,1.22944e-07,1.25327e-05,1,1,3.04678e-06,6.87377,0.0437483,-0.198646,-0.211589,638,12769,435.365
33600,8.92179e-05,0.00043287,1,1,0.000168867,5.52509,0.0404698,-0.173869,-0.182362,638,12769,230.413
33700,0.000477009,0.00103181,1,1,0.000672955,5.08334,0.0386922,-0.210389,-0.227798,638,12769,169.119
33800,0.000236206,0.000560182,1,1,0.000342971,5.32665,0.0424118,-0.209428,-0.192831,638,12769,167.589
33900,8.89631e-05,0.000259023,1,1,0.00014448,5.54553,0.0420602,-0.190396,-0.174921,638,12769,172.18
34000,3.24134e-05,0.000123064,1,1,6.06946e-05,5.77783,0.0399735,-0.158714,-0.158936,638,12769,176.656
34100,1.17131e-05,6.07465e-05,1,1,2.62271e-05,6.01561,0.0376371,-0.147553,-0.146921,638,12769,180.536
34200,4.27718e-06,3.15006e-05,1,1,1.19639e-05,6.2348,0.0351338,-0.141935,-0.138679,638,12769,183.242
34300,1.62389e-06,1.73059e-05,1,1,5.93991e-06,6.40106,0.0335152,-0.168235,-0.150362,638,12769,184.363
34400,6.75881e-07,9.9987e-06,1,1,3.24899e-06,6.47238,0.0313254,-0.175494,-0.153264,638,12769,184.504
34500,3.28463e-07,6.22532e-06,1,1,1.91148e-06,6.42782,0.0302431,-0.214252,-0.175241,638,12769,186.495
34600,1.9587e-07,4.36467e-06,1,1,1.2886e-06,6.2918,0.0300133,-0.212339,-0.193472,638,12769,197.948
34700,1.34274e-07,3.56246e-06,1,1,1.11985e-06,6.17807,0.0316257,-0.289579,-0.277849,638,12769,234.449
34800,1.09716e-07,6.8244e-06,1,1,2.09675e-06,6.55261,0.042595,-0.202374,-0.253527,638,12769,367.478
34900,3.1484e-05,0.00026978,1,1,8.20819e-05,5.77685,0.0448081,-0.09967,-0.131581,638,12769,246.615
35000,0.000173835,0.000444813,1,1,0.000274958,5.19525,0.0452218,-0.0968751,-0.112658,638,12769,180.846
35100,8.59279e-05,0.000272269,1,1,0.00015078,5.51666,0.0468235,-0.130926,-0.114491,638,12769,183.749
35200,3.22094e-05,0.000141282,1,1,6.72564e-05,5.83418,0.044766,-0.137067,-0.11864,638,12769,189.083
35300,1.1757e-05,8.01444e-05,1,1,3.05504e-05,6.15603,0.0417985,-0.117833,-0.112151,638,12769,192.738
35400,4.31057e-06,5.07369e-05,1,1,1.45193e-05,6.45963,0.0392238,-0.123222,-0.117815,638,12769,194.847
35500,1.64029e-06,3.48727e-05,1,1,7.36166e-06,6.69642,0.0364922,-0.125837,-0.125642,638,12769,194.971
35600,6.79056e-07,2.41349e-05,1,1,3.99234e-06,6.81657,0.0333107,-0.122335,-0.129726,638,12769,193.921
35700,3.2672e-07,1.77737e-05,1,1,2.41812e-06,6.7682,0.0310408,-0.157717,-0.160721,638,12769,193.386
35800,1.94345e-07,9.91387e-06,1,1,1.68074e-06,6.57462,0.0310337,-0.211926,-0.198731,638,12769,201.438
35900,1.3418e-07,6.01299e-06,1,1,1.21951e-06,6.37818,0.030475,-0.223534,-0.213764,638,12769,227.343
36000,1.06074e-07,9.47638e-06,1,1,1.30737e-06,6.5592,0.0358631,-0.308771,-0.310736,638,12769,326.721
36100,0.000528499,0.01344,1,0.997091,0.00466823,6.30841,0.0453672,-0.210788,-0.180325,638,12769,330.791
36200,0.000491143,0.00123347,1,1,0.000828329,5.09381,0.0460305,-0.230267,-0.168806,638,12769,200.792
36300,0.00100731,0.00209802,1,1,0.00143844,5.1638,0.0421719,-0.219628,-0.176584,638,12769,173.846
36400,0.000411925,0.00100004,1,1,0.000639855,5.37809,0.0426599,-0.288909,-0.20152,638,12769,184.082
36500,0.000151899,0.000461544,1,1,0.00026573,5.59252,0.0403794,-0.244561,-0.192469,638,12769,194.482
36600,5.48877e-05,0.000220344,1,1,0.00011229,5.81955,0.0384654,-0.226757,-0.188823,638,12769,203.426
36700,1.97302e-05,0.000110139,1,1,4.91307e-05,6.04773,0.0368564,-0.228769,-0.191099,638,12769,210.468
36800,7.14455e-06,5.7529e-05,1,1,2.26072e-05,6.26025,0.0352967,-0.248886,-0.199504,638,12769,215.422
36900,2.65605e-06,3.10054e-05,1,1,1.10176e-05,6.43048,0.0340549,-0.298492,-0.220653,638,12769,217.959
37000,1.05197e-06,1.77309e-05,1,1,5.8151e-06,6.52891,0.0315528,-0.296089,-0.240393,638,12769,217.748
37100,4.71981e-07,1.07576e-05,1,1,3.34851e-06,6.52318,0.0291393,-0.29131,-0.259179,638,12769,216.708
37200,2.53452e-07,7.01053e-06,1,1,2.11787e-06,6.42494,0.0284171,-0.310499,-0.292019,638,12769,219.09
37300,1.64465e-07,5.85261e-06,1,1,1.56829e-06,6.28158,0.0285958,-0.218902,-0.262796,638,12769,234.876
37400,1.19583e-07,6.37686e-06,1,1,1.4853e-06,6.2675,0.0314964,-0.335863,-0.307636,638,12769,289.599
37500,0.000477424,0.00222053,0.999739,0.999105,0.00135088,7.15257,0.0397678,-0.234123,-0.249617,638,12769,489.793
37600,9.14369e-05,0.000330098,1,1,0.000177511,5.37253,0.0409509,-0.237069,-0.188926,638,12769,214.185
37700,0.000155284,0.00045174,1,1,0.000266629,5.29888,0.0370164,-0.155364,-0.150228,638,12769,183.392
37800,6.25842e-05,0.000233759,1,1,0.000128717,5.62631,0.0370931,-0.134383,-0.1257,638,12769,186.227
37900,2.30318e-05,0.000123006,1,1,6.08023e-05,5.94595,0.0356831,-0.134355,-0.122617,638,12769,188.713
38000,8.34331e-06,6.77994e-05,1,1,2.94436e-05,6.24865,0.0349309,-0.183723,-0.149307,638,12769,190.54
38100,3.06587e-06,3.84173e-05,1,1,1.46343e-05,6.51002,0.0329521,-0.197561,-0.163752,638,12769,191.172
38200,1.18425e-06,2.21853e-05,1,1,7.48805e-06,6.69256,0.0314495,-0.242941,-0.195217,638,12769,190.857
38300,5.11603e-07,1.34805e-05,1,1,4.06121e-06,6.76172,0.029748,-0.263036,-0.227468,638,12769,190.593
38400,2.64221e-07,8.80039e-06,1,1,2.44494e-06,6.6891,0.0283561,-0.2716,-0.25948,638,12769,192.703
38500,1.67298e-07,6.45483e-06,1,1,1.6219e-06,6.53403,0.0288234,-0.254646,-0.242542,638,12769,206.633
38600,1.20174e-07,6.44075e-06,1,1,1.38609e-06,6.44339,0.0315239,-0.259215,-0.221598,638,12769,246.396
38700,1.09778e-07,3.18961e-05,1,1,4.24498e-06,7.05676,0.0436562,-0.175209,-0.214702,638,12769,399.991
38800,5.25784e-05,0.000333791,1,1,0.000126174,5.66228,0.0414843,-0.204082,-0.181241,638,12769,260.167
38900,0.000410186,0.000916782,1,1,0.00061819,5.16953,0.044358,-0.195557,-0.153964,638,12769,181.34
39000,0.000243132,0.000642515,1,1,0.000414353,5.58512,0.0487223,-0.0960939,-0.093335,638,12769,178.226
39100,9.24116e-05,0.00031718,1,1,0.000194961,5.94472,0.0478032,-0.0595169,-0.0699173,638,12769,184.44
39200,3.36664e-05,0.000162265,1,1,9.24954e-05,6.3069,0.0489335,-0.139322,-0.116077,638,12769,189.981
39300,1.21411e-05,9.20275e-05,1,1,4.55936e-05,6.65669,0.0466013,-0.159501,-0.130475,638,12769,194.307
39400,4.42125e-06,5.96655e-05,1,1,2.36797e-05,6.96172,0.0440587,-0.204405,-0.157534,638,12769,197.204
39500,1.67303e-06,4.24413e-05,1,1,1.25493e-05,7.17455,0.04088,-0.276252,-0.196099,638,12769,198.168
39600,6.92129e-07,2.96229e-05,1,1,6.56949e-06,7.24085,0.0363967,-0.277202,-0.235267,638,12769,197.373
39700,3.32572e-07,2.07626e-05,1,1,3.6514e-06,7.13206,0.0340749,-0.248037,-0.270693,638,12769,197.251
39800,1.97427e-07,1.7465e-05,1,1,2.22128e-06,6.90682,0.0353449,-0.274942,-0.277868,638,12769,203.58
39900,1.37884e-07,2.05034e-05,1,1,1.73442e-06,6.67864,0.0364931,-0.262376,-0.237246,638,12769,228.72
40000,1.07195e-07,2.91008e-05,1,1,2.50816e-06,6.86898,0.0404108,-0.195499,-0.291264,638,12769,320.432
